Transaction_ID,Date_ID,Customer_ID,Merchant_ID,Payment_Method_ID,Location_ID,Transaction_Amount,Transaction_Status,Transaction_Reference
48680,20241109,220,112,1,1,6613.34,Success,TXN9724648114
48681,20240602,114,138,3,9,2213.57,Success,TXN3585929350
48682,20240428,55,165,1,4,5908.67,Success,TXN5588694586
48683,20250112,314,30,2,9,15643.94,Success,TXN6427481355
48684,20251217,97,49,5,2,550.68,Success,TXN6030295033
48685,20250803,166,180,1,1,341.68,Success,TXN3256501429
48686,20261223,66,183,1,2,8758.26,Success,TXN8215054571
48687,20250404,203,43,3,9,627.53,Success,TXN9506844228
48688,20240413,97,89,6,7,181.14,Success,TXN8226399910
48689,20251217,210,140,1,4,5457.29,Success,TXN0691141851
48690,20250410,57,199,1,1,1330.7,Failed,TXN7824925883
48691,20251125,201,148,1,2,2633.16,Success,TXN0782429225
48692,20260211,350,196,6,10,300.76,Success,TXN7612779378
48693,20240602,445,90,6,8,5259.22,Success,TXN0240327342
48694,20260719,78,108,2,4,198.97,Success,TXN8340225824
48695,20240413,66,182,1,6,1480.25,Success,TXN0835239901
48696,20240615,165,49,2,8,1539.64,Failed,TXN0736731365
48697,20241221,253,28,1,3,5372.61,Success,TXN3368996940
48698,20250425,463,50,3,1,631.89,Success,TXN1372252384
48699,20250728,126,200,1,7,90.44,Failed,TXN9904911169
48700,20261116,356,109,1,5,2222.38,Success,TXN0622657776
48701,20260404,395,64,1,6,1177.93,Success,TXN5955206721
48702,20250508,397,17,2,10,2927.67,Success,TXN6252138470
48703,20260127,372,65,1,3,356.42,Success,TXN9095219470
48704,20250411,439,84,1,1,147.68,Success,TXN4449622139
48705,20251109,186,99,1,8,9753.37,Success,TXN8762226004
48706,20260214,280,130,1,9,230.15,Success,TXN7681962339
48707,20260628,284,136,1,7,2055.97,Success,TXN4689808840
48708,20261207,206,83,1,8,3491.6,Success,TXN2358481146
48709,20261227,140,164,3,5,1413.43,Success,TXN9476512406
48710,20240331,66,200,1,2,454.66,Success,TXN4551175900
48711,20250515,444,102,2,4,263.3,Success,TXN6462724097
48712,20240126,459,5,3,4,90.41,Failed,TXN6340880564
48713,20260814,68,43,2,3,6743.73,Success,TXN1968931507
48714,20260904,428,17,1,1,376.52,Success,TXN6935917434
48715,20260110,454,105,5,7,922.98,Success,TXN3031211987
48716,20240812,31,52,6,6,1937.81,Success,TXN8792380657
48717,20260325,104,126,4,5,3593.82,Success,TXN3827495945
48718,20240319,197,6,2,9,1074.83,Success,TXN2412971435
48719,20240907,295,71,1,3,1982.26,Success,TXN2601686769
48720,20240216,475,81,5,1,5595.5,Success,TXN2856995539
48721,20240523,173,189,5,8,238.87,Success,TXN1944467927
48722,20250708,367,52,5,4,1922.48,Success,TXN9573526772
48723,20241011,414,101,1,5,312.08,Success,TXN8950912016
48724,20260821,331,55,6,8,3059.82,Success,TXN9573186080
48725,20250821,30,171,2,2,1322.71,Failed,TXN6445956453
48726,20260719,258,87,2,2,76.23,Success,TXN8384959810
48727,20240818,422,197,3,1,301.17,Success,TXN7484233770
48728,20261202,459,102,2,3,884.18,Success,TXN4196626121
48729,20241115,210,125,3,5,1919.3,Success,TXN3657464161
48730,20240710,144,49,2,3,194.58,Success,TXN7157801079
48731,20260119,410,176,1,2,25447.79,Success,TXN4414669887
48732,20261229,365,104,2,9,221.84,Success,TXN9322500528
48733,20260815,168,66,4,1,5344.15,Success,TXN0614313013
48734,20240904,32,179,3,2,159.84,Success,TXN1787406868
48735,20261124,268,143,1,8,156.56,Success,TXN4002954401
48736,20260429,199,120,1,1,446.92,Success,TXN7032034301
48737,20260806,73,3,6,7,177.37,Success,TXN0215755406
48738,20260423,340,181,6,6,1948.78,Success,TXN3657598970
48739,20240103,80,22,4,7,8462.1,Success,TXN1125781963
48740,20250702,411,16,1,1,34092.09,Success,TXN8843272044
48741,20240329,9,182,5,2,135.6,Success,TXN1956611814
48742,20250610,105,65,3,5,32290.5,Success,TXN6233320579
48743,20240727,67,182,2,2,38204.82,Success,TXN8381716905
48744,20240516,442,124,5,10,359.88,Success,TXN1630603638
48745,20250331,473,175,3,3,1071.18,Success,TXN0102449394
48746,20240405,341,109,4,5,24268.19,Success,TXN1842039888
48747,20241228,270,197,6,10,41466.32,Success,TXN5262562969
48748,20260517,314,68,4,7,1670.57,Success,TXN4511112292
48749,20240615,454,116,5,2,1955.79,Success,TXN1542235986
48750,20251112,248,161,1,10,45651.57,Success,TXN6346077277
48751,20241020,25,105,5,3,15271.87,Success,TXN8744307491
48752,20250818,3,86,1,1,439.36,Success,TXN7114270315
48753,20250822,421,151,2,9,4903.49,Success,TXN3477919051
48754,20250811,425,155,1,4,3003.46,Success,TXN7716698368
48755,20260303,494,156,3,5,1051.1,Success,TXN2523201963
48756,20260712,394,21,5,8,3935.93,Success,TXN7353644941
48757,20240519,485,34,5,9,912.2,Success,TXN7213797034
48758,20240206,377,97,2,5,178.43,Success,TXN9018297625
48759,20241019,305,110,2,5,6314.67,Success,TXN9028577852
48760,20251031,191,37,2,7,474.89,Success,TXN9527938730
48761,20240501,282,177,2,6,263.11,Success,TXN7435914894
48762,20250518,199,167,2,10,1643.79,Success,TXN8933055592
48763,20260627,216,1,1,6,775.66,Success,TXN5518222884
48764,20260812,493,43,1,7,858.0,Success,TXN0074236453
48765,20250830,333,109,1,3,4246.57,Success,TXN1759102766
48766,20250417,149,57,3,8,1781.49,Success,TXN6643606635
48767,20250426,166,185,2,8,1943.87,Success,TXN4892837071
48768,20260531,273,143,1,5,212.9,Success,TXN6250755568
48769,20240730,197,144,1,1,940.34,Success,TXN3513425884
48770,20250807,230,75,1,6,1232.2,Success,TXN4509863494
48771,20250816,12,52,1,9,113.47,Success,TXN1369886605
48772,20260710,131,150,1,5,8783.19,Success,TXN1499386405
48773,20260128,62,144,3,4,287.2,Success,TXN8721234291
48774,20260211,47,20,2,6,2117.61,Success,TXN8123464352
48775,20251023,199,12,3,3,1187.16,Success,TXN7244258438
48776,20260908,468,167,3,5,1257.46,Success,TXN2854610073
48777,20241030,206,49,2,10,26636.64,Success,TXN8110331057
48778,20250304,410,31,1,1,197.2,Success,TXN2501813387
48779,20240317,272,22,1,6,442.56,Success,TXN9760707253
48780,20260930,315,22,1,3,101.24,Success,TXN5185897450
48781,20260703,496,175,1,1,224.45,Success,TXN7047838839
48782,20240429,241,168,2,8,292.62,Success,TXN3921160928
48783,20260303,345,68,1,9,581.06,Success,TXN3583065915
48784,20261124,487,88,1,8,5233.94,Success,TXN9838573581
48785,20260901,330,163,2,1,1051.64,Success,TXN4960851330
48786,20250830,48,42,1,8,1808.79,Success,TXN4156899434
48787,20240708,108,55,1,3,1188.01,Success,TXN0973172460
48788,20251005,244,106,1,1,239.02,Success,TXN8274654215
48789,20240405,51,177,2,7,1780.73,Success,TXN0764742252
48790,20250729,319,191,1,9,401.65,Success,TXN0630164926
48791,20240410,296,122,1,7,1443.91,Success,TXN3928621173
48792,20260518,64,85,3,2,489.71,Success,TXN5643840544
48793,20240817,32,12,2,2,2966.22,Success,TXN2823521203
48794,20250810,131,104,5,6,1122.18,Success,TXN7946543548
48795,20261219,428,20,1,9,1148.78,Success,TXN2567367092
48796,20260825,4,45,1,6,738.02,Success,TXN8410478160
48797,20261221,430,179,2,7,23775.86,Success,TXN0245977236
48798,20240708,64,101,1,10,366.1,Success,TXN4507592230
48799,20240424,402,168,6,6,5483.37,Success,TXN8547642856
48800,20240826,397,74,5,10,440.01,Success,TXN1726966288
48801,20251206,178,121,4,5,1387.37,Success,TXN8397776280
48802,20240625,277,127,2,2,1567.69,Success,TXN7340604092
48803,20250106,422,94,2,7,1491.53,Success,TXN4138639006
48804,20260121,366,71,3,4,1917.57,Success,TXN5517155581
48805,20250609,212,200,1,6,465.97,Success,TXN8360759562
48806,20260310,103,57,5,2,1653.66,Success,TXN3359248779
48807,20240820,290,130,1,6,43926.3,Success,TXN0807734114
48808,20241117,90,151,1,10,223.85,Success,TXN5789852217
48809,20250206,151,11,1,2,3013.97,Success,TXN5716469187
48810,20240910,48,145,1,7,3149.94,Success,TXN8641203589
48811,20260101,42,118,2,10,6766.64,Success,TXN4193924017
48812,20261010,226,148,3,4,1791.81,Success,TXN5842434141
48813,20240524,372,52,5,7,1385.99,Success,TXN6383832513
48814,20240820,316,89,1,9,1763.12,Success,TXN5883505535
48815,20260413,113,117,4,4,1364.14,Success,TXN0413826256
48816,20260909,178,185,1,1,1916.71,Success,TXN1460313738
48817,20250526,43,1,1,4,7451.03,Success,TXN1467331328
48818,20250304,168,30,3,2,15047.4,Success,TXN2931534757
48819,20260607,203,25,1,1,8933.32,Success,TXN3297640661
48820,20250904,210,162,1,5,757.94,Success,TXN9467307784
48821,20241123,438,149,5,3,216.05,Success,TXN9601113877
48822,20250105,151,140,1,8,1646.39,Success,TXN3530345408
48823,20240820,435,10,5,5,3930.08,Success,TXN5780977087
48824,20240405,146,60,1,7,3119.35,Success,TXN1549537392
48825,20241029,432,181,3,5,931.11,Success,TXN8233236323
48826,20260421,99,33,1,4,19860.34,Failed,TXN0222627209
48827,20240703,30,154,2,7,38627.24,Success,TXN4520358230
48828,20260512,311,167,1,10,724.25,Success,TXN4445167094
48829,20241206,495,112,1,8,1702.62,Success,TXN8594914959
48830,20251217,391,123,1,6,357.37,Success,TXN6593075504
48831,20251126,436,101,5,5,1473.9,Success,TXN1430911606
48832,20240222,111,99,2,4,41947.25,Success,TXN7896834440
48833,20240708,312,177,2,10,70.07,Success,TXN6230189060
48834,20240906,448,136,1,8,1863.47,Success,TXN0657531458
48835,20241014,372,78,3,8,1734.19,Success,TXN7526434712
48836,20240614,117,98,4,3,706.22,Success,TXN9455126939
48837,20251003,260,181,5,1,842.41,Success,TXN5645566040
48838,20250302,311,79,1,4,535.18,Success,TXN7122889941
48839,20260806,478,78,4,10,1114.38,Success,TXN6193417062
48840,20260608,319,183,6,1,567.08,Success,TXN8506369829
48841,20261119,407,45,4,2,46973.54,Success,TXN7535039442
48842,20241025,252,19,1,9,7800.19,Success,TXN8808042840
48843,20240328,227,72,5,4,7979.79,Success,TXN9386147437
48844,20250917,36,176,1,2,107.31,Success,TXN8316410473
48845,20260815,66,3,4,1,1764.61,Success,TXN3883530567
48846,20240430,363,31,1,2,24555.23,Success,TXN6589524499
48847,20260422,446,102,1,4,869.88,Success,TXN0232312729
48848,20251223,201,142,1,8,816.16,Success,TXN6219545061
48849,20240302,160,132,3,5,1779.28,Success,TXN9440857814
48850,20240922,311,83,1,2,427.59,Success,TXN7587225011
48851,20240610,9,140,3,6,428.78,Success,TXN6481746450
48852,20240102,366,72,4,6,29480.65,Success,TXN8394590494
48853,20261219,455,90,5,3,7481.59,Success,TXN7007540333
48854,20251221,72,186,1,1,4967.14,Success,TXN4679232349
48855,20261101,401,146,1,1,67.76,Success,TXN0464953039
48856,20250821,277,74,1,7,9609.88,Success,TXN8343270200
48857,20240909,21,200,2,6,7824.11,Success,TXN4354080779
48858,20261116,205,114,2,7,128.78,Success,TXN8650064782
48859,20260820,154,82,3,2,22328.32,Success,TXN6111911079
48860,20241220,276,179,1,10,1208.47,Success,TXN9949956643
48861,20250716,381,29,2,3,451.58,Success,TXN8931360167
48862,20250722,364,139,3,4,7731.34,Success,TXN8166025119
48863,20260818,10,196,2,10,1373.26,Failed,TXN3903270978
48864,20241015,37,30,1,2,342.4,Success,TXN0851302848
48865,20241005,131,200,3,6,321.55,Success,TXN0794984425
48866,20240218,209,116,1,5,7649.85,Success,TXN7295828110
48867,20250617,292,177,1,8,382.14,Success,TXN8290343137
48868,20251026,412,113,3,5,255.72,Success,TXN7291770663
48869,20251227,349,46,3,6,8906.02,Success,TXN5867354408
48870,20260917,414,73,4,6,1569.6,Success,TXN1555363500
48871,20251129,91,144,1,10,1451.63,Success,TXN7486194522
48872,20241014,195,189,2,4,423.08,Success,TXN6983957036
48873,20240313,357,30,1,7,1813.64,Success,TXN8573350555
48874,20240627,320,114,3,6,244.45,Success,TXN2400861980
48875,20251101,133,2,1,9,1635.08,Success,TXN6635197385
48876,20251014,135,16,1,1,16107.56,Success,TXN1426933241
48877,20250312,439,50,1,8,7505.63,Success,TXN9035209518
48878,20240307,302,139,2,7,776.84,Success,TXN3009508963
48879,20240725,292,150,5,4,1051.84,Success,TXN9854133509
48880,20250702,159,111,3,1,1465.14,Success,TXN0138513214
48881,20240821,413,164,1,9,29761.65,Success,TXN1020903035
48882,20240608,469,72,6,9,437.44,Success,TXN9605396981
48883,20260820,467,17,1,8,639.9,Success,TXN9928673132
48884,20240514,50,94,5,9,8323.48,Success,TXN7895617657
48885,20250912,273,8,1,9,2144.61,Success,TXN0020262951
48886,20240611,498,32,2,3,2027.26,Success,TXN6935534588
48887,20250902,10,115,4,10,173.05,Success,TXN2098984245
48888,20240314,232,61,2,9,806.43,Success,TXN8809259230
48889,20250923,278,136,1,7,12244.69,Success,TXN3795278020
48890,20241126,222,13,2,9,36434.64,Success,TXN0310046397
48891,20251006,328,167,1,2,188.88,Success,TXN3161924880
48892,20260109,59,193,4,1,63.0,Success,TXN7468791888
48893,20261015,269,50,1,10,276.27,Success,TXN8240117925
48894,20250722,333,137,1,10,1693.44,Success,TXN1177352088
48895,20240603,479,58,1,9,97.13,Success,TXN0184608407
48896,20240929,28,30,3,1,457.31,Success,TXN0998336295
48897,20250126,52,6,1,6,1765.13,Success,TXN6308356294
48898,20241130,318,78,6,4,936.76,Success,TXN6902319227
48899,20240411,114,122,1,4,8799.02,Success,TXN4202427283
48900,20240523,405,197,4,5,1972.61,Success,TXN9041035940
48901,20240512,168,13,1,8,1625.0,Success,TXN1038731700
48902,20251209,55,122,1,4,132.16,Success,TXN2503274806
48903,20250628,174,160,1,1,1582.15,Success,TXN9508792875
48904,20260322,189,149,2,4,633.59,Success,TXN8875964497
48905,20240928,396,186,2,2,1772.75,Success,TXN2929248075
48906,20240606,483,166,1,6,346.48,Success,TXN9285061767
48907,20261220,289,116,1,3,7158.41,Success,TXN0199929179
48908,20250730,69,189,3,1,9705.98,Success,TXN7710405448
48909,20261002,69,162,2,8,750.63,Success,TXN1455821552
48910,20260607,487,162,1,6,9539.15,Success,TXN0039525571
48911,20250827,318,200,2,3,257.38,Success,TXN1247033997
48912,20261231,285,58,1,8,2433.97,Success,TXN6364607527
48913,20250703,40,64,1,1,1443.38,Success,TXN4382157810
48914,20240616,264,189,5,6,511.74,Success,TXN8404879835
48915,20260718,277,194,2,9,88.24,Success,TXN5169719723
48916,20250325,365,5,1,10,262.87,Success,TXN9148787013
48917,20251006,160,94,6,2,812.03,Success,TXN5702819382
48918,20250207,53,126,6,2,1025.95,Success,TXN7499992139
48919,20250227,29,189,3,8,410.58,Success,TXN2739568013
48920,20260708,105,5,2,10,260.66,Success,TXN0088137693
48921,20240808,360,194,4,6,1991.05,Success,TXN1442060134
48922,20250806,7,141,1,3,369.82,Failed,TXN3091968795
48923,20240401,145,114,1,7,380.17,Success,TXN6523496563
48924,20240808,320,120,1,8,1617.25,Success,TXN0534224164
48925,20250901,281,62,5,5,47713.12,Success,TXN9874446180
48926,20260611,471,6,3,4,1839.59,Success,TXN1046651113
48927,20260420,116,98,1,3,1985.26,Success,TXN8368750845
48928,20240416,297,95,1,8,8098.81,Success,TXN2946520112
48929,20260501,73,62,5,9,116.88,Success,TXN3423516929
48930,20261222,63,134,2,6,8293.79,Success,TXN6418238900
48931,20240417,64,193,1,4,218.45,Success,TXN0777921405
48932,20250411,245,63,1,3,244.66,Success,TXN2330445644
48933,20241106,184,181,6,6,162.07,Success,TXN7871304233
48934,20261008,391,35,1,3,320.49,Success,TXN6754233459
48935,20260626,360,3,1,8,3465.59,Success,TXN2216765810
48936,20261004,458,150,1,7,1212.16,Success,TXN2524449806
48937,20260131,117,57,3,5,442.52,Success,TXN7768745344
48938,20240523,90,24,6,9,1095.62,Success,TXN2628649524
48939,20240209,48,188,1,4,116.52,Success,TXN4274512828
48940,20250113,158,97,4,6,7960.11,Success,TXN8829123264
48941,20250620,41,127,1,4,74.71,Success,TXN4635087071
48942,20261011,408,133,1,2,781.8,Success,TXN1506966908
48943,20250522,377,22,3,8,103.6,Success,TXN9019563097
48944,20250626,247,117,3,2,2248.35,Success,TXN0418028350
48945,20250311,462,200,3,3,88.44,Success,TXN2927219980
48946,20260324,146,192,5,9,20975.96,Success,TXN9317288669
48947,20250501,370,1,5,9,8568.7,Success,TXN8179411313
48948,20240411,437,126,2,5,5001.3,Success,TXN8281618882
48949,20260402,87,65,3,10,228.05,Success,TXN9015218275
48950,20240910,108,96,5,4,1434.15,Success,TXN4873588809
48951,20240607,374,69,1,8,44758.27,Success,TXN2474584432
48952,20240407,357,41,3,9,216.19,Failed,TXN7042183401
48953,20261206,466,138,1,3,299.34,Success,TXN1016881319
48954,20260122,261,22,4,3,293.21,Success,TXN4936630742
48955,20250529,406,124,3,5,9524.27,Failed,TXN7075617427
48956,20250913,278,93,3,7,7241.28,Failed,TXN2413786670
48957,20250907,9,119,1,6,249.36,Success,TXN1581781111
48958,20250921,130,163,2,7,9076.89,Success,TXN1358023749
48959,20241220,178,88,1,1,30847.91,Success,TXN6926600590
48960,20240710,208,191,1,1,4362.63,Success,TXN4413734283
48961,20240529,271,147,1,8,463.99,Success,TXN4847486229
48962,20250513,385,80,1,7,377.62,Success,TXN3361233984
48963,20260413,403,110,1,7,1288.37,Success,TXN1501856530
48964,20261106,374,143,1,4,235.53,Success,TXN5938915690
48965,20260714,382,35,1,6,34035.05,Failed,TXN3867460999
48966,20250927,354,105,1,2,1016.21,Success,TXN1412401021
48967,20250901,27,89,1,1,1216.46,Success,TXN1765683726
48968,20260412,494,132,2,5,214.12,Success,TXN6631360635
48969,20250430,306,5,1,9,1674.68,Success,TXN9013780892
48970,20240113,393,117,1,9,314.67,Success,TXN2425028371
48971,20251219,29,130,6,3,68.41,Failed,TXN0327996759
48972,20250212,159,181,2,1,52.83,Success,TXN3443509961
48973,20260202,494,114,1,4,469.14,Success,TXN3872649953
48974,20261016,322,100,2,3,623.33,Success,TXN6660197423
48975,20250610,55,31,1,8,42653.1,Success,TXN8214324979
48976,20260322,18,13,2,9,1884.72,Success,TXN0643124225
48977,20250409,496,34,5,9,98.94,Success,TXN9978732842
48978,20261030,266,154,4,4,1995.48,Success,TXN8210089361
48979,20260120,456,170,2,7,1804.13,Success,TXN0481005071
48980,20240828,478,1,3,1,475.47,Success,TXN3755205387
48981,20250426,145,79,3,1,202.02,Success,TXN6358943111
48982,20241024,220,94,1,9,2382.43,Success,TXN9183682886
48983,20241115,38,15,2,9,6404.41,Success,TXN5113435476
48984,20250720,312,38,5,8,119.93,Success,TXN2226462296
48985,20240320,155,192,1,6,4422.38,Success,TXN9518335450
48986,20240621,165,65,2,10,2782.63,Success,TXN8372690424
48987,20250321,312,195,1,10,2116.15,Success,TXN3106829114
48988,20250222,250,200,5,8,98.63,Failed,TXN2281661843
48989,20250609,490,143,6,8,545.63,Success,TXN4427668218
48990,20240921,110,83,2,6,1400.5,Success,TXN3615774439
48991,20241206,228,188,1,6,575.96,Success,TXN9186850117
48992,20240620,196,171,6,2,7844.15,Success,TXN3498401951
48993,20250412,155,142,1,3,4438.3,Success,TXN2654585664
48994,20260710,231,18,1,9,1133.74,Success,TXN3636408899
48995,20240805,60,94,1,6,232.61,Success,TXN5375229056
48996,20260106,233,49,1,3,329.33,Success,TXN1380342146
48997,20250912,329,1,1,10,40312.58,Success,TXN2134604826
48998,20240703,446,158,5,3,6042.8,Success,TXN6442169972
48999,20241120,449,94,5,8,9131.5,Success,TXN5931061480
49000,20250328,250,31,4,1,1731.37,Success,TXN3687029739
49001,20240310,364,28,1,6,8981.66,Success,TXN9563648090
49002,20260731,129,114,2,4,13929.84,Success,TXN2895878840
49003,20250511,394,127,6,3,494.36,Success,TXN5948786789
49004,20261210,177,129,1,1,304.68,Success,TXN0258927834
49005,20240315,221,60,3,10,47647.76,Success,TXN9332484106
49006,20250402,417,26,2,8,1949.97,Success,TXN2397827434
49007,20251213,177,169,2,10,573.92,Success,TXN3104157325
49008,20260214,333,172,5,4,1109.8,Success,TXN0193171110
49009,20250121,179,127,3,6,130.48,Success,TXN7761996347
49010,20261213,185,138,1,8,377.71,Success,TXN4346216154
49011,20251014,143,111,1,7,3109.18,Success,TXN4951915983
49012,20241111,330,182,2,3,418.82,Success,TXN2392724534
49013,20261216,59,66,5,6,298.88,Success,TXN2014776565
49014,20241028,221,107,1,8,3807.16,Success,TXN6676906269
49015,20250516,226,67,2,10,7219.82,Failed,TXN2863149685
49016,20260225,139,73,6,6,1961.28,Success,TXN8687321101
49017,20250809,113,122,3,6,314.75,Success,TXN2539342183
